3.0356,0.71277,3.3574,3.0143,9.7881,6.2633,10.428,7.2182,7.2284,9.4773,8.2019,9.1376,7.9938,9.9159,4.4127,4.3661,8.1737,8.2684,8.6132,7.2083,10.181,13.362,13.226,11.586,15.958,14.462,18.313,50.16,29.103,5.1139,8.4837,4.1656,6.6365,2.2038,3.3155,13.313,14.554,20.564,17.935,26.024,20.996,14.33,7.2851,12.266,11.766,6.4338,12.904,13.11,50.275,96.862,185.91,873.71,134.48,139.39,56.947,23.75,28.333,37.731,25.579,24.508,8.8022,4.2798
5.5137,2.5874,0.76181,1.8251,2.0499,3.9757,7.2098,8.3005,8.3106,8.6012,5.3699,10.475,12.697,9.4743,4.8981,4.8432,7.4144,5.7699,3.9097,9.0493,8.1539,6.6152,13.561,11.744,11.851,7.6597,5.5544,15.211,14.946,3.7131,5.7764,3.7815,2.5823,2.0012,0.75199,4.0266,11.781,14.618,10.304,29.853,19.052,6.0677,5.2887,5.1943,6.8623,4.3763,5.1224,7.3227,17.939,29.599,46.738,134.48,774.79,159.32,45.025,26.473,25.169,40.295,60.74,15.431,4.8038,3.8918
7.0376,0.99284,1.1692,4.1891,5.2457,6.1244,7.6102,7.3654,7.3821,10.269,7.0077,10.053,10.437,9.4419,6.1309,6.0806,6.0846,9.7618,8.9917,7.7464,11.678,21.143,16.856,5.7031,17.16,5.0306,25.309,46.213,28.119,8.5446,10.332,1.1602,7.9137,3.0641,2.3121,9.2756,9.447,15.522,18.343,31.932,23.839,29.305,9.1346,11.398,8.2074,14.593,11.245,5.6169,40.269,42.641,49.713,139.39,159.32,878.74,145.6,60.537,51.784,57.73,79.321,23.441,7.2887,5.9149
14.694,9.2403,5.4332,6.4859,14.65,12.247,6.4618,3.1271,4.7002,9.4174,9.6749,6.2598,3.2499,7.6279,8.7445,3.1552,6.2122,11.373,10.469,5.4172,11.659,12.818,14.975,19.919,15.253,15.592,25.309,46.213,34.69,21.467,18.828,6.7457,6.1321,14.198,9.4078,13.177,19.501,16.292,23.325,23.388,34.021,34.021,24.796,19.864,8.1797,15.65,17.001,16.291,44.101,29.182,47.972,56.947,45.025,145.6,1266.4,245.36,112.83,36.58,41.143,53.937,27.914,20.41
4.8533,9.4057,7.0508,13.244,13.556,4.5172,5.3634,4.6162,5.2026,9.4801,8.2191,5.7728,3.5965,7.5083,4.1107,5.2383,3.9285,9.1683,17.218,8.663,7.1858,7.2861,5.5269,13.903,17.391,14.448,7.2926,46.213,27.291,15.945,8.9048,8.9992,7.9586,11.887,11.945,15.084,19.376,12.688,22.251,9.5806,21.464,40.151,20.979,19.633,11.106,10.623,16.464,33.867,28.708,26.579,33.195,23.75,26.473,60.537,245.36,1044.5,183.2,40.186,22.386,87.696,20.975,10.211
9.5023,11.891,6.1308,6.2874,8.6442,8.502,5.1815,6.0231,6.5343,5.4976,9.5161,5.0196,7.2978,8.1608,6.1312,7.0856,6.2593,5.9763,11.231,10.994,10.622,10.771,7.8025,16.333,16.632,17.589,25.44,17.399,19.804,15.99,12.172,9.5688,6.9245,3.4471,9.5158,14.648,13.025,16.82,19.957,18.849,38.944,19.944,12.92,9.3857,7.8975,18.447,9.2595,15.767,25.788,20.894,26.276,28.333,25.169,51.784,112.83,183.2,870.08,99.021,62.466,117.47,16.433,17.773
9.807,2.3021,0.90435,3.2432,4.0551,3.3754,3.2051,6.2069,6.7371,10.767,6.8773,6.7269,12.359,8.9758,3.685,3.1306,6.458,9.5948,6.1787,6.5754,5.157,13.722,17.97,13.941,24.199,15.562,26.157,17.906,23.143,6.6099,11.429,2.6924,3.0616,5.9335,7.149,6.3717,12.33,14.374,11.587,49.255,32.671,10.302,7.8463,5.2876,3.6249,4.3349,6.9532,9.776,13.331,11.915,13.234,37.731,40.295,57.73,36.58,40.186,99.021,785.62,259.43,62.738,7.5544,4.5954
9.807,2.4736,1.4541,5.2063,6.5366,1.0935,1.7307,3.3498,6.7136,5.5028,7.1779,17.603,14.796,9.0793,5.9603,4.2251,4.7536,4.4298,4.9817,12.575,8.3238,14.786,22.057,10.666,21.355,16.688,31.561,172.72,41.488,3.5344,7.3269,2.8889,3.0616,5.6966,7.1954,15.39,18.168,14.544,20.822,47.332,35.079,11.587,10.115,7.0885,2.9196,4.189,4.2011,3.4873,14.309,21.152,7.4949,25.579,60.74,79.321,41.143,22.386,62.466,259.43,1100.2,112.04,11.926,14.538
16.568,18.881,13.83,16.498,17.456,10.475,9.974,3.2181,4.836,7.0364,7.6608,17.706,1.6722,6.9744,8.1797,3.2466,7.2893,4.2346,7.1377,9.2549,13.927,8.0913,11.516,15.863,40.708,35.766,20.149,172.72,45.646,40.229,20.831,16.508,9.3745,35.934,16.443,12.219,20.897,24.146,31.898,7.1147,25.716,28.289,31.363,18.875,33.357,13.288,29.354,36.42,21.772,3.5287,47.139,24.508,15.431,23.441,53.937,87.696,117.47,62.738,112.04,1821,273.43,68.101
30.894,26.421,23.217,21.541,9.3077,5.8684,4.6578,3.006,3.011,7.0364,1.431,3.0069,1.5619,4.8846,4.5838,4.5486,3.4034,5.9288,8.8827,9.2549,11.141,7.5545,3.5834,4.2285,6.7002,11.12,20.149,172.72,11.611,18.746,25.887,20.537,23.321,20.092,28.116,20.515,8.1293,12.137,26.053,4.9808,19.19,23.444,29.257,35.205,33.708,27.259,32.363,27.774,10.149,13.182,11.479,8.8022,4.8038,7.2887,27.914,20.975,16.433,7.5544,11.926,273.43,2042.4,734.55
67.73,10.716,25.123,22.476,11.324,9.5172,3.7738,10.956,3.6587,7.0364,1.431,7.3089,3.7959,3.9569,11.137,3.6845,4.1378,4.8086,5.4021,4.2032,4.517,22.961,4.3576,10.291,5.4359,9.0211,20.149,172.72,18.844,15.227,31.532,20.537,35.478,24.486,18.67,38.847,15.82,8.4345,18.108,8.0783,19.19,23.444,27.384,18.37,6.3134,12.072,18.183,30.068,37.088,4.0063,9.3085,4.2798,3.8918,5.9149,20.41,10.211,17.773,4.5954,14.538,68.101,734.55,3688
